DATE,moh_icu_current_covid,moh_icu_current_covid_vented,moh_hospitalizations,moh_icu_crci_total,moh_icu_crci_total_vented,moh_icu_former_covid,moh_icu_former_covid_vented
2021-06-21,44,33,20,61,42,17,9
2021-06-22,42,32,18,58,41,16,9
2021-06-23,41,30,17,57,37,16,7
2021-06-24,41,32,18,57,41,16,9
2021-06-25,39,33,20,57,43,18,10
2021-06-26,39,33,19,57,42,18,9
2021-06-27,38,31,18,57,42,19,11
2021-06-28,38,31,20,57,43,19,12
2021-06-29,37,29,18,55,41,18,12
2021-06-30,36,30,14,52,41,16,11
2021-07-01,37,31,12,54,44,17,13
2021-07-02,37,33,11,52,46,15,13
2021-07-03,36,30,11,50,41,14,11
2021-07-04,35,28,12,50,39,15,11
2021-07-05,35,30,12,50,42,15,12
2021-07-06,34,32,13,49,43,15,11
2021-07-07,32,30,10,50,40,18,10
2021-07-08,29,29,12,46,40,17,11
2021-07-09,29,28,12,45,37,16,9
2021-07-10,31,30,12,45,37,14,7
2021-07-11,30,26,11,45,36,15,10
2021-07-12,30,26,9,45,36,15,10
2021-07-13,26,23,10,41,34,15,11
2021-07-14,26,22,13,40,31,14,9
2021-07-15,24,21,11,39,31,15,10
2021-07-16,23,21,10,38,31,15,10
2021-07-17,23,20,14,38,29,15,9
2021-07-18,24,18,23,38,26,14,8
2021-07-19,23,19,15,37,28,14,9
2021-07-20,23,17,13,37,25,14,8
2021-07-21,22,15,13,35,24,13,9
2021-07-22,21,15,14,33,23,12,8
2021-07-23,19,15,11,32,24,13,9
2021-07-24,18,16,13,32,25,14,9
2021-07-25,19,16,8,33,25,14,9
2021-07-26,18,15,11,33,24,15,9
2021-07-27,16,13,9,30,22,14,9
2021-07-28,17,13,9,30,22,13,9
2021-07-29,16,12,9,27,21,11,9
2021-07-30,16,14,7,26,22,10,8
2021-07-31,15,12,9,27,20,12,8
2021-08-01,14,12,8,25,20,11,8
2021-08-02,14,13,10,25,22,11,9
2021-08-03,14,13,10,25,22,11,9
2021-08-04,12,11,9,23,19,11,8
2021-08-05,10,9,16,21,19,11,10
2021-08-06,10,8,12,21,18,11,10
2021-08-07,10,8,9,22,18,12,10
2021-08-08,9,7,7,21,16,12,9
2021-08-09,9,8,8,21,17,12,9
2021-08-10,10,8,7,22,15,12,7
2021-08-11,10,7,9,23,18,13,11
2021-08-12,10,8,10,22,17,12,9
2021-08-13,10,7,12,21,15,11,8
2021-08-14,10,9,14,20,13,10,4
2021-08-15,10,8,12,19,15,9,7
2021-08-16,12,10,16,21,18,9,8
2021-08-17,12,9,17,22,17,10,8
2021-08-18,12,8,18,21,15,9,7
2021-08-19,13,8,16,24,16,11,8
2021-08-20,12,8,15,23,17,11,9
2021-08-21,13,8,16,24,16,11,8
2021-08-22,15,9,33,26,16,11,7
2021-08-23,14,9,24,26,15,12,6
2021-08-24,14,9,20,26,17,12,8
2021-08-25,14,8,19,24,14,10,6
2021-08-26,14,8,56,24,16,10,8
2021-08-27,15,9,20,25,15,10,6
2021-08-28,17,9,23,26,16,9,7
2021-08-29,17,11,24,26,17,9,6
2021-08-30,15,11,29,24,16,9,5
2021-08-31,16,10,31,25,17,9,7
2021-09-01,16,11,30,24,18,8,7
2021-09-02,19,13,32,27,20,8,7
2021-09-03,21,13,33,29,18,8,5
2021-09-04,21,16,34,29,20,8,4
2021-09-05,22,16,40,30,18,8,2
2021-09-06,21,14,42,30,19,9,5
2021-09-07,21,17,43,30,22,9,5
2021-09-08,22,17,49,30,22,8,5
2021-09-09,25,21,50,33,26,8,5
2021-09-10,25,19,49,33,25,8,6
2021-09-11,24,19,72,33,24,9,5
2021-09-12,25,20,48,34,24,9,4
2021-09-13,24,18,42,33,24,9,6
2021-09-14,24,20,44,33,26,9,6
2021-09-15,23,17,42,31,20,8,3
2021-09-16,23,19,41,31,23,8,4
2021-09-17,23,18,33,31,24,8,6
2021-09-18,23,18,34,30,22,7,4
2021-09-19,23,17,60,31,22,8,5
2021-09-20,21,16,34,28,20,7,4
2021-09-21,22,16,36,29,20,7,4
2021-09-22,22,17,38,29,21,7,4
2021-09-23,24,17,32,31,21,7,4
2021-09-24,25,18,29,32,22,7,4
2021-09-25,24,19,28,32,24,8,5
2021-09-26,23,17,30,31,23,8,6
2021-09-27,24,18,26,32,24,8,6
2021-09-28,23,19,27,28,23,5,4
2021-09-29,23,18,26,27,21,4,3
2021-09-30,22,17,26,26,21,4,4
2021-10-01,22,18,27,26,22,4,4
2021-10-02,22,15,26,26,18,4,3
2021-10-03,21,16,24,24,19,3,3
2021-10-04,17,14,26,20,17,3,3
2021-10-05,18,16,28,21,19,3,3
2021-10-06,18,15,25,21,18,3,3
2021-10-07,18,16,20,21,18,3,2
2021-10-08,17,15,19,19,15,2,0
2021-10-09,16,14,19,19,16,3,2
2021-10-10,14,13,23,18,15,4,2
2021-10-11,14,13,25,18,16,4,3
2021-10-12,15,14,23,19,17,4,3
2021-10-13,16,15,23,20,17,4,2
2021-10-14,16,15,21,20,17,4,2
2021-10-15,14,13,17,18,15,4,2
2021-10-16,12,9,14,16,11,4,2
2021-10-17,12,9,17,16,11,4,2
2021-10-18,12,9,15,16,11,4,2
2021-10-19,13,11,18,16,13,3,2
2021-10-20,15,11,19,17,13,2,2
2021-10-21,15,9,19,17,11,2,2
2021-10-22,14,10,18,16,12,2,2
2021-10-23,14,12,18,16,14,2,2
2021-10-24,12,11,16,14,13,2,2
2021-10-25,13,9,17,15,11,2,2
2021-10-26,13,12,18,15,14,2,2
2021-10-27,14,11,21,16,13,2,2
2021-10-28,12,10,18,14,12,2,2
2021-10-29,13,11,15,15,13,2,2
2021-10-30,14,11,13,16,13,2,2
2021-10-31,14,10,15,16,11,2,1
2021-11-01,14,11,16,16,12,2,1
2021-11-02,15,12,16,17,13,2,1
2021-11-03,13,10,13,14,11,1,1
2021-11-04,12,10,11,13,11,1,1
2021-11-05,12,7,9,13,8,1,1
2021-11-06,11,8,9,13,9,2,1
2021-11-07,10,6,10,12,7,2,1
2021-11-08,10,9,11,12,10,2,1
2021-11-09,10,7,10,12,8,2,1
2021-11-10,10,7,9,11,7,1,0
2021-11-11,9,5,11,10,5,1,0
2021-11-12,9,7,12,10,7,1,0
2021-11-13,9,7,11,10,7,1,0
2021-11-14,9,7,8,10,7,1,0
2021-11-15,9,7,11,10,7,1,0
2021-11-16,10,6,12,11,6,1,0
2021-11-17,10,7,11,11,7,1,0
2021-11-18,11,6,9,12,6,1,0
2021-11-19,10,6,10,12,6,2,0
2021-11-20,11,9,11,13,9,2,0
2021-11-21,11,9,10,13,9,2,0
2021-11-22,10,8,11,12,8,2,0
2021-11-23,11,10,14,12,10,1,0
2021-11-24,11,11,14,12,11,1,0
2021-11-25,11,10,14,12,10,1,0
2021-11-26,10,8,16,10,8,0,0
2021-11-27,10,7,14,10,7,0,0
2021-11-28,13,10,16,13,10,0,0
2021-11-29,13,8,15,13,8,0,0
2021-11-30,11,5,15,11,5,0,0
2021-12-01,10,5,13,10,5,0,0
2021-12-02,9,5,10,9,5,0,0
2021-12-03,8,3,10,8,3,0,0
2021-12-04,7,4,12,7,4,0,0
2021-12-05,7,5,10,9,7,2,2
2021-12-06,9,5,20,11,7,2,2
2021-12-07,9,6,17,11,7,2,1
2021-12-08,9,5,17,10,5,1,0
2021-12-09,9,5,21,10,5,1,0
2021-12-10,8,7,26,8,7,0,0
2021-12-11,8,6,22,8,6,0,0
2021-12-12,9,7,20,9,7,0,0
2021-12-13,9,7,21,9,7,0,0
2021-12-14,8,7,19,8,7,0,0
2021-12-15,7,4,17,7,4,0,0
2021-12-16,7,4,23,7,4,0,0
2021-12-17,7,4,27,7,4,0,0
2021-12-18,10,6,33,10,6,0,0
2021-12-19,11,6,36,11,6,0,0
2021-12-20,11,7,40,11,7,0,0
2021-12-21,12,8,39,12,8,0,0
2021-12-22,14,10,66,14,10,0,0
2021-12-23,14,9,65,14,9,0,0
2021-12-24,17,9,82,17,9,0,0
2021-12-25,15,8,85,15,8,0,0
2021-12-26,12,6,100,13,7,1,1
2021-12-27,14,7,136,15,7,1,0
2021-12-28,17,7,163,18,7,1,0
2021-12-29,17,8,204,19,9,2,1
2021-12-30,17,9,222,19,10,2,1
2021-12-31,16,10,210,18,11,2,1
2022-01-01,17,10,248,19,11,2,1
2022-01-02,22,10,295,24,11,2,1
2022-01-03,23,9,324,25,10,2,1
2022-01-04,26,13,395,28,14,2,1
2022-01-05,34,11,414,36,12,2,1
2022-01-06,41,15,443,43,17,2,2
2022-01-07,48,26,463,49,27,1,1
2022-01-08,53,28,510,54,29,1,1
2022-01-09,56,29,569,58,31,2,2
2022-01-10,67,33,570,68,34,1,1
2022-01-11,62,32,592,63,33,1,1
2022-01-12,61,35,599,63,37,2,2
2022-01-13,62,38,634,64,40,2,2
2022-01-14,67,40,606,68,40,1,0
2022-01-15,72,44,625,73,44,1,0
2022-01-16,74,46,663,75,46,1,0
2022-01-17,74,51,669,74,51,0,0
2022-01-18,81,49,607,81,49,0,0
2022-01-19,82,59,617,86,61,4,2
2022-01-20,82,61,632,86,64,4,3
2022-01-21,84,64,585,88,66,4,2
2022-01-22,87,62,609,92,64,5,2
2022-01-23,86,59,610,91,60,5,1
2022-01-24,88,60,581,94,62,6,2
2022-01-25,83,59,523,90,61,7,2
2022-01-26,85,52,502,92,56,7,4
2022-01-27,87,60,518,94,62,7,2
2022-01-28,84,60,476,94,61,10,1
2022-01-29,81,60,462,90,62,9,2
2022-01-30,84,59,439,92,60,8,1
2022-01-31,82,57,385,88,58,6,1
2022-02-01,76,53,355,85,57,9,4
2022-02-02,74,58,332,82,63,8,5
2022-02-03,72,51,311,82,57,10,6
2022-02-04,64,48,268,73,55,9,7
2022-02-05,64,46,256,71,50,7,4
2022-02-06,65,49,245,72,54,7,5
2022-02-07,63,46,212,71,51,8,5
2022-02-08,56,41,201,65,45,9,4
2022-02-09,51,42,189,62,49,11,7
2022-02-10,48,39,173,59,45,11,6
2022-02-11,46,36,152,58,43,12,7
2022-02-12,42,35,144,53,42,11,7
2022-02-13,42,34,146,52,41,10,7
2022-02-14,35,28,126,46,35,11,7
2022-02-15,35,28,118,46,34,11,6
2022-02-16,29,25,114,40,30,11,5
2022-02-17,27,23,104,41,30,14,7
2022-02-18,27,21,101,40,30,13,9
2022-02-19,29,24,91,43,32,14,8
2022-02-20,27,25,93,43,33,16,8
2022-02-21,28,25,85,43,31,15,6
2022-02-22,28,22,80,41,27,13,5
2022-02-23,28,18,87,37,23,9,5
2022-02-24,28,20,88,39,25,11,5
2022-02-25,27,17,81,36,23,9,6
2022-02-26,28,19,76,38,24,10,5
2022-02-27,27,22,74,39,28,12,6
2022-02-28,28,23,71,40,29,12,6
2022-03-01,27,20,59,37,26,10,6
2022-03-02,27,20,63,36,25,9,5
2022-03-03,26,17,65,34,24,8,7
2022-03-04,26,18,54,34,24,8,6
2022-03-05,26,17,46,33,23,7,6
2022-03-06,27,20,50,33,26,6,6
2022-03-07,27,21,60,34,26,7,5
2022-03-08,25,20,48,31,23,6,3
2022-03-09,26,18,52,32,20,6,2
2022-03-10,27,19,55,33,23,6,4
2022-03-11,26,19,51,31,22,5,3
2022-03-12,27,17,52,33,21,6,4
2022-03-13,28,20,55,34,24,6,4
2022-03-14,26,18,42,33,22,7,4
2022-03-15,23,17,47,30,21,7,4
2022-03-16,22,16,36,28,20,6,4
2022-03-17,22,16,35,29,19,7,3
2022-03-18,21,14,35,28,17,7,3
2022-03-19,22,17,27,28,20,6,3
2022-03-20,22,15,43,28,17,6,2
2022-03-21,21,14,52,27,18,6,4
2022-03-22,21,13,61,28,17,7,4
2022-03-23,21,14,59,27,17,6,3
2022-03-24,17,12,66,24,16,7,4
2022-03-25,18,11,64,26,14,8,3
2022-03-26,20,11,73,24,14,4,3
2022-03-27,19,10,72,21,11,2,1
2022-03-28,17,10,76,18,11,1,1
2022-03-29,19,10,77,20,11,1,1
2022-03-30,18,10,76,20,11,2,1
2022-03-31,16,11,83,18,12,2,1
2022-04-01,17,11,99,21,13,4,2
2022-04-02,18,11,101,22,13,4,2
2022-04-03,19,13,118,22,15,3,2
2022-04-04,20,13,128,23,14,3,1
2022-04-05,19,11,146,22,11,3,0
2022-04-06,17,13,148,19,13,2,0
2022-04-07,18,15,156,20,16,2,1
2022-04-08,19,14,167,21,14,2,0
2022-04-09,20,13,177,22,14,2,1
2022-04-10,22,13,199,24,13,2,0
2022-04-11,18,11,187,20,11,2,0
2022-04-12,15,11,201,16,11,1,0
2022-04-13,14,11,207,16,12,2,1
2022-04-14,16,11,205,21,11,5,0
2022-04-15,18,14,201,23,15,5,1
2022-04-16,21,13,190,27,16,6,3
2022-04-17,19,11,227,24,13,5,2
2022-04-18,22,13,214,27,15,5,2
2022-04-19,19,10,219,24,13,5,3
2022-04-20,17,10,223,22,12,5,2
2022-04-21,15,7,238,19,8,4,1
2022-04-22,18,10,233,22,11,4,1
2022-04-23,17,9,227,21,9,4,0
2022-04-24,17,11,253,21,12,4,1
2022-04-25,16,10,237,21,10,5,0
2022-04-26,19,8,229,23,8,4,0
2022-04-27,15,8,240,19,9,4,1
2022-04-28,14,7,236,18,8,4,1
2022-04-29,11,7,222,14,8,3,1
2022-04-30,12,9,218,16,10,4,1
2022-05-01,16,10,225,21,12,5,2
2022-05-02,14,8,221,18,10,4,2
2022-05-03,18,10,217,21,12,3,2
2022-05-04,16,10,195,19,11,3,1
2022-05-05,18,10,186,21,12,3,2
2022-05-06,15,9,199,18,11,3,2
2022-05-07,15,9,200,18,11,3,2
2022-05-08,15,8,194,18,10,3,2
2022-05-09,14,7,169,17,9,3,2
2022-05-10,15,7,161,18,9,3,2
2022-05-11,14,7,158,18,11,4,4
2022-05-12,14,7,169,17,10,3,3
2022-05-13,14,7,165,18,10,4,3
2022-05-14,13,7,175,18,11,5,4
2022-05-15,15,9,175,20,13,5,4
2022-05-16,14,7,162,18,9,4,2
2022-05-17,16,9,157,20,11,4,2
2022-05-18,13,9,158,19,10,6,1
2022-05-19,13,8,153,18,10,5,2
2022-05-20,16,8,140,21,10,5,2
2022-05-21,14,6,140,18,7,4,1
2022-05-22,14,6,136,19,7,5,1
2022-05-23,12,5,142,18,7,6,2
2022-05-24,9,3,120,14,5,5,2
2022-05-25,10,4,113,14,5,4,1
2022-05-26,11,5,108,16,7,5,2
2022-05-27,11,5,105,17,8,6,3
2022-05-28,12,7,103,18,9,6,2
2022-05-29,13,6,110,16,8,3,2
2022-05-30,13,7,102,16,9,3,2
2022-05-31,15,7,100,18,9,3,2
2022-06-01,14,7,96,19,10,5,3
2022-06-02,11,6,96,16,9,5,3
2022-06-03,7,4,80,9,6,2,2
2022-06-04,8,4,81,12,6,4,2
2022-06-05,8,4,74,12,6,4,2
2022-06-06,7,4,68,12,6,5,2
2022-06-07,9,4,72,14,6,5,2
2022-06-08,10,3,65,15,5,5,2
2022-06-09,12,5,73,16,8,4,3
2022-06-10,11,4,63,15,8,4,4
2022-06-11,9,3,66,14,6,5,3
2022-06-12,9,7,62,14,9,5,2
2022-06-13,14,6,65,18,9,4,3
2022-06-14,13,6,71,16,8,3,2
2022-06-15,12,6,82,15,8,3,2
2022-06-16,10,6,80,14,9,4,3
2022-06-17,10,6,72,14,9,4,3
2022-06-18,8,4,74,13,6,5,2
2022-06-19,10,5,73,15,8,5,3
2022-06-20,7,5,68,12,8,5,3
2022-06-21,8,6,65,12,9,4,3
2022-06-22,8,5,66,12,7,4,2
2022-06-23,7,6,56,11,9,4,3
2022-06-24,7,5,56,11,8,4,3
2022-06-25,7,5,58,11,9,4,4
2022-06-26,8,4,63,11,6,3,2
2022-06-27,9,4,58,12,6,3,2
2022-06-28,10,4,66,13,6,3,2
2022-06-29,10,4,69,13,6,3,2
2022-06-30,10,3,68,13,5,3,2
2022-07-01,8,2,69,12,4,4,2
2022-07-02,9,1,73,13,3,4,2
2022-07-03,10,1,79,14,3,4,2
2022-07-04,9,1,87,13,2,4,1
2022-07-05,7,2,110,12,4,5,2
2022-07-06,9,1,110,14,5,5,4
2022-07-07,10,3,122,15,5,5,2
2022-07-08,10,3,112,14,5,4,2
2022-07-09,11,3,124,17,5,6,2
2022-07-10,12,5,129,17,8,5,3
2022-07-11,16,6,129,20,9,4,3
2022-07-12,17,7,139,22,8,5,1
2022-07-13,17,7,149,22,8,5,1
2022-07-14,18,8,155,22,9,4,1
2022-07-15,18,7,152,22,8,4,1
2022-07-16,18,9,160,22,10,4,1
2022-07-17,18,7,174,24,10,6,3
2022-07-18,18,8,184,23,10,5,2
2022-07-19,16,7,217,22,10,6,3
2022-07-20,15,7,207,21,10,6,3
2022-07-21,15,5,205,22,7,7,2
2022-07-22,17,6,198,23,9,6,3
2022-07-23,18,4,202,24,7,6,3
2022-07-24,17,5,225,26,9,9,4
2022-07-25,14,4,213,22,8,8,4
2022-07-26,17,8,217,24,11,7,3
2022-07-27,15,7,225,23,12,8,5
2022-07-28,13,8,212,20,12,7,4
2022-07-29,13,7,194,20,11,7,4
2022-07-30,15,5,190,23,7,8,2
2022-07-31,16,6,131,23,8,7,2
2022-08-01,15,6,181,23,8,8,2
2022-08-02,16,6,176,22,7,6,1
2022-08-03,14,5,176,20,6,6,1
2022-08-04,16,6,173,21,8,5,2
2022-08-05,14,5,161,19,7,5,2
2022-08-06,15,5,167,20,6,5,1
2022-08-07,19,7,160,23,9,4,2
2022-08-08,20,6,150,24,7,4,1
2022-08-09,21,9,169,25,10,4,1
2022-08-10,18,9,181,22,11,4,2
2022-08-11,14,7,162,17,8,3,1
2022-08-12,14,9,151,17,10,3,1
2022-08-13,13,7,164,17,8,4,1
2022-08-14,12,8,170,17,9,5,1
2022-08-15,12,7,170,16,8,4,1
2022-08-16,11,8,176,14,9,3,1
2022-08-17,10,7,164,13,8,3,1
2022-08-18,10,7,158,12,8,2,1
2022-08-19,16,8,150,18,9,2,1
2022-08-20,20,8,150,23,10,3,2
2022-08-21,20,9,157,23,11,3,2
2022-08-22,17,4,146,20,6,3,2
2022-08-23,15,4,150,18,6,3,2
2022-08-24,13,6,134,18,8,5,2
2022-08-25,12,5,129,16,7,4,2
2022-08-26,10,5,126,14,7,4,2
2022-08-27,11,4,116,16,8,5,4
2022-08-28,12,3,126,18,8,6,5
2022-08-29,10,4,96,17,9,7,5
2022-08-30,10,3,87,18,8,8,5
2022-08-31,10,0,90,18,5,8,5
2022-09-01,12,1,96,20,5,8,4
2022-09-02,10,1,89,15,3,5,2
2022-09-03,10,0,85,15,1,5,1
2022-09-04,12,2,90,17,4,5,2
2022-09-05,12,2,100,17,4,5,2
2022-09-06,13,3,114,18,5,5,2
2022-09-07,11,3,116,15,5,4,2
2022-09-08,11,2,124,15,4,4,2
2022-09-09,10,4,121,15,6,5,2
2022-09-10,10,4,117,14,7,4,3
2022-09-11,12,5,119,16,7,4,2
2022-09-12,10,2,115,13,4,3,2
2022-09-13,8,3,120,12,6,4,3
2022-09-14,6,3,112,11,5,5,2
2022-09-15,7,3,111,13,5,6,2
2022-09-16,9,3,103,15,6,6,3
2022-09-17,9,3,102,15,5,6,2
2022-09-18,9,4,128,14,6,5,2
2022-09-19,9,4,116,14,6,5,2
2022-09-20,6,4,121,11,5,5,1
2022-09-21,5,4,125,10,6,5,2
2022-09-22,6,2,125,12,4,6,2
2022-09-23,5,1,109,11,4,6,3
2022-09-24,4,1,122,10,4,6,3
2022-09-25,4,0,129,11,3,7,3
2022-09-26,3,0,130,10,2,7,2
2022-09-27,3,0,135,10,3,7,3
2022-09-28,4,1,130,12,4,8,3
2022-09-29,5,2,118,13,5,8,3
2022-09-30,4,2,118,11,4,7,2
2022-10-01,6,3,120,12,5,6,2
2022-10-02,9,2,113,14,3,5,1
2022-10-03,9,4,116,12,4,3,0
2022-10-04,12,3,131,15,3,3,0
2022-10-05,8,4,128,10,4,2,0
2022-10-06,9,4,133,11,4,2,0
2022-10-07,11,5,131,13,5,2,0
2022-10-08,12,7,140,13,7,1,0
2022-10-09,10,7,139,11,7,1,0
2022-10-10,12,6,141,14,6,2,0
2022-10-11,12,5,166,14,6,2,1
2022-10-12,15,5,172,17,6,2,1
2022-10-13,13,3,178,15,3,2,0
2022-10-14,15,3,179,17,4,2,1
2022-10-15,10,3,173,12,4,2,1
2022-10-16,12,5,192,14,6,2,1
2022-10-17,11,5,197,13,6,2,1
2022-10-18,8,5,192,10,5,2,0
2022-10-19,10,7,197,12,7,2,0
2022-10-20,9,6,193,11,6,2,0
2022-10-21,8,4,193,9,4,1,0
2022-10-22,8,4,193,10,4,2,0
2022-10-23,8,3,209,11,3,3,0
2022-10-24,9,3,200,12,3,3,0
2022-10-25,11,3,216,11,3,0,0
2022-10-26,9,5,218,10,5,1,0
2022-10-27,9,3,227,10,3,1,0
2022-10-28,8,3,222,10,3,2,0
2022-10-29,8,2,229,11,2,3,0
2022-10-30,10,3,259,13,3,3,0
2022-10-31,10,4,243,13,4,3,0
2022-11-01,10,5,265,13,5,3,0
2022-11-02,10,4,258,12,4,2,0
2022-11-03,7,3,246,11,3,4,0
2022-11-04,11,5,232,15,6,4,1
2022-11-05,10,3,226,14,4,4,1
2022-11-06,12,5,226,15,6,3,1
2022-11-07,9,3,211,11,4,2,1
2022-11-08,8,4,217,10,5,2,1
2022-11-09,10,4,205,13,6,3,2
2022-11-10,12,5,207,15,7,3,2
2022-11-11,15,4,187,17,5,2,1
2022-11-12,16,4,193,18,5,2,1
2022-11-13,16,7,198,18,8,2,1
2022-11-14,14,8,194,16,9,2,1
2022-11-15,16,6,190,19,7,3,1
2022-11-16,11,6,181,14,7,3,1
2022-11-17,11,3,152,11,3,0,0
2022-11-18,10,2,154,11,3,1,1
2022-11-19,9,1,147,10,2,1,1
2022-11-20,9,0,163,9,0,0,0
2022-11-21,9,1,142,10,1,1,0
2022-11-22,9,1,140,12,1,3,0
2022-11-23,8,3,183,11,4,3,1
2022-11-24,8,3,185,11,3,3,0
2022-11-25,5,2,209,9,3,4,1
2022-11-26,6,2,223,10,2,4,0
2022-11-27,6,2,195,9,2,3,0
2022-11-28,7,2,249,10,2,3,0
2022-11-29,8,3,266,11,3,3,0
2022-11-30,6,2,270,9,2,3,0
2022-12-01,5,0,273,8,0,3,0
2022-12-02,6,0,260,11,2,5,2
2022-12-03,7,1,269,12,3,5,2
2022-12-04,9,2,263,14,4,5,2
2022-12-05,7,5,245,13,6,6,1
2022-12-06,12,7,253,18,8,6,1
2022-12-07,12,7,241,18,8,6,1
2022-12-08,13,6,236,19,7,6,1
2022-12-09,12,6,234,16,7,4,1
2022-12-10,9,4,231,13,5,4,1
2022-12-11,11,6,230,15,7,4,1
2022-12-12,12,5,229,16,6,4,1
2022-12-13,12,6,240,17,7,5,1
2022-12-14,14,6,248,19,8,5,2
2022-12-15,15,7,192,19,9,4,2
2022-12-16,18,9,181,22,11,4,2
2022-12-17,16,7,194,21,9,5,2
2022-12-18,17,8,210,22,9,5,1
2022-12-19,13,5,212,16,6,3,1
2022-12-20,12,5,217,16,6,4,1
2022-12-21,12,7,209,15,8,3,1
2022-12-22,9,7,200,12,8,3,1
2022-12-23,7,5,206,9,6,2,1
2022-12-24,8,4,204,10,5,2,1
2022-12-25,9,5,212,11,6,2,1
2022-12-26,7,3,208,10,5,3,2
2022-12-27,9,5,203,11,6,2,1
2022-12-28,8,5,211,10,5,2,0
2022-12-29,11,5,217,15,5,4,0
2022-12-30,16,7,213,20,7,4,0
2022-12-31,15,8,222,19,9,4,1
2023-01-01,14,6,258,19,7,5,1
2023-01-02,15,5,279,20,7,5,2
2023-01-03,15,5,280,20,7,5,2
2023-01-04,12,4,281,17,6,5,2
2023-01-05,14,7,273,18,9,4,2
2023-01-06,11,5,271,14,6,3,1
2023-01-07,12,5,270,16,6,4,1
2023-01-08,14,5,301,18,6,4,1
2023-01-09,15,4,283,19,4,4,0
2023-01-10,13,3,274,15,3,2,0
2023-01-11,12,0,271,14,0,2,0
2023-01-12,12,2,248,14,2,2,0
2023-01-13,8,2,244,10,2,2,0
2023-01-14,7,3,239,9,3,2,0
2023-01-15,7,3,230,9,3,2,0
2023-01-16,9,2,205,11,2,2,0
2023-01-17,9,3,195,11,3,2,0
2023-01-18,9,4,187,12,5,3,1
2023-01-19,7,4,190,9,5,2,1
2023-01-20,8,5,167,10,6,2,1
2023-01-21,8,3,171,10,3,2,0
2023-01-22,9,3,185,11,3,2,0
2023-01-23,7,4,174,10,4,3,0
2023-01-24,10,4,170,12,4,2,0
2023-01-25,10,4,171,12,4,2,0
2023-01-26,8,4,171,12,4,4,0
2023-01-27,8,5,165,11,5,3,0
2023-01-28,8,3,156,11,3,3,0
2023-01-29,8,2,159,10,2,2,0
2023-01-30,8,2,155,10,2,2,0
2023-01-31,8,2,147,9,2,1,0
2023-02-01,8,1,142,8,1,0,0
2023-02-02,8,2,140,9,2,1,0
2023-02-03,10,3,144,10,3,0,0
2023-02-04,9,3,142,9,3,0,0
2023-02-05,9,1,142,9,1,0,0
2023-02-06,8,0,139,9,0,1,0
2023-02-07,9,1,122,10,2,1,1
2023-02-08,5,1,116,7,2,2,1
2023-02-09,6,1,117,7,1,1,0
2023-02-10,4,2,109,5,3,1,1
2023-02-11,5,3,114,7,3,2,0
2023-02-12,6,3,115,8,3,2,0
2023-02-13,5,3,114,7,3,2,0
2023-02-14,5,2,101,7,4,2,2
2023-02-15,5,2,104,10,5,5,3
2023-02-16,4,2,99,9,4,5,2
2023-02-17,4,2,99,9,5,5,3
2023-02-18,5,3,106,8,4,3,1
2023-02-19,6,3,87,9,4,3,1
2023-02-20,7,4,96,10,4,3,0
2023-02-21,8,3,97,12,3,4,0
2023-02-22,8,4,100,12,4,4,0
2023-02-23,6,4,106,10,4,4,0
2023-02-24,7,2,99,10,2,3,0
2023-02-25,7,2,103,9,2,2,0
2023-02-26,8,2,110,11,2,3,0
2023-02-27,8,1,109,11,2,3,1
2023-02-28,7,1,113,10,2,3,1
2023-03-01,8,1,115,11,2,3,1
2023-03-02,9,2,120,12,3,3,1
2023-03-03,7,2,105,11,3,4,1
2023-03-04,7,2,110,11,2,4,0
2023-03-05,8,3,115,12,3,4,0
2023-03-06,9,4,107,13,4,4,0
2023-03-07,11,3,117,14,4,3,1
2023-03-08,12,6,111,15,7,3,1
2023-03-09,15,4,124,19,4,4,0
2023-03-10,13,7,120,17,7,4,0
2023-03-11,7,5,119,12,5,5,0
2023-03-12,8,5,120,13,6,5,1
2023-03-13,8,3,112,13,3,5,0
2023-03-14,6,3,112,10,3,4,0
2023-03-15,6,3,112,10,3,4,0
2023-03-16,4,0,113,6,0,2,0
2023-03-17,3,2,105,5,2,2,0
2023-03-18,2,2,110,3,2,1,0
2023-03-19,3,3,108,5,4,2,1
2023-03-20,4,4,94,7,4,3,0
2023-03-21,6,4,93,9,5,3,1
2023-03-22,4,3,95,7,4,3,1
2023-03-23,7,4,97,10,4,3,0
2023-03-24,3,3,89,4,3,1,0
2023-03-25,3,3,79,4,3,1,0
2023-03-26,3,2,88,4,2,1,0
2023-03-27,2,2,75,3,2,1,0
2023-03-28,3,2,80,3,2,0,0
2023-03-29,4,2,82,5,2,1,0
2023-03-30,4,2,81,5,2,1,0
2023-03-31,5,2,66,6,2,1,0
2023-04-01,7,1,65,8,1,1,0
2023-04-02,7,1,74,9,2,2,1
2023-04-03,5,1,84,7,2,2,1
2023-04-04,3,1,97,5,2,2,1
2023-04-05,2,1,99,5,1,3,0
2023-04-06,2,1,102,4,1,2,0
2023-04-07,2,1,98,5,2,3,1
2023-04-08,3,1,96,6,2,3,1
2023-04-09,3,2,115,6,3,3,1
2023-04-10,4,1,122,7,2,3,1
2023-04-11,4,0,110,7,0,3,0
2023-04-12,5,1,121,7,3,2,2
2023-04-13,3,0,116,4,1,1,1
